Sex,Race,State,Ethnicity,Age Group,First Year,Last Year,Cause of Death,Year,Deaths,Population,Crude Rate,Age-Adjusted Rate
Females,All Races,Maine,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,P,90101,.,.
Females,All Races,Maine,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,P,90088,.,.
Females,All Races,Maine,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,P,89265,.,.
Females,All Races,Maine,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,P,88318,.,.
Females,All Races,Maine,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,P,86961,.,.
Females,All Races,Maine,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,P,85516,.,.
Females,All Races,Maine,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,P,84157,.,.
Females,All Races,Maine,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,P,82786,.,.
Females,All Races,Maine,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,P,81287,.,.
Females,All Races,Maine,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,P,79796,.,.
Females,All Races,Maine,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,P,78434,.,.
Females,All Races,Maine,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,P,76997,.,.
Females,All Races,Maine,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,P,76001,.,.
Females,All Races,Maine,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,P,75216,.,.
Females,All Races,Maine,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,P,74531,.,.
Females,All Races,Maine,Both,Ages 10 to 19,1999,2016,Suicide Injury,,33,1506143,2.19,.
Males,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,24,375236,6.4,6.620717391
Males,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,28,383980,7.29,7.494060549
Males,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,25,393999,6.35,6.577339587
Males,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,26,402987,6.45,6.624620441
Males,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,24,408558,5.87,5.996868249
Males,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,20,411947,4.85,4.91189987
Males,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,26,414066,6.28,6.267602969
Males,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,16,414117,3.86,3.823742418
Males,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,22,411149,5.35,5.154121775
Males,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,20,407324,4.91,4.730100135
Males,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,25,404095,6.19,6.024698549
Males,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,18,401317,4.49,4.339754198
Males,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,22,399803,5.5,5.392699418
Males,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,19,395778,4.8,4.701345186
Males,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,21,391790,5.36,5.289822298
Males,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,23,389434,5.91,5.827172094
Males,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,21,387134,5.42,5.37494165
Males,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,21,386759,5.43,5.365536251
Males,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,,401,7179473,5.59,.
Females,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,P,358599,.,.
Females,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,P,366769,.,.
Females,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,P,375378,.,.
Females,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,P,384081,.,.
Females,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,P,388716,.,.
Females,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,P,392828,.,.
Females,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,P,394721,.,.
Females,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,P,394235,.,.
Females,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,P,392600,.,.
Females,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,P,388825,.,.
Females,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,10,386475,2.59,2.486982178
Females,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,P,383953,.,.
Females,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,P,382385,.,.
Females,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,P,379027,.,.
Females,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,P,375791,.,.
Females,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,P,374254,.,.
Females,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,10,372928,2.68,2.649507822
Females,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,11,372981,2.95,2.900803654
Females,All Races,Maryland,Both,Ages 10 to 19,1999,2016,Suicide Injury,,128,6864546,1.86,.
Males,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,24,423681,5.66,5.683775117
Males,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,20,433179,4.62,4.689928433
Males,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,20,442190,4.52,4.569586967
Males,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,12,447914,2.68,2.707998832
Males,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,20,452077,4.42,4.42633628
Males,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,18,453652,3.97,3.935581952
Males,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,14,453430,3.09,3.001916686
Males,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,12,452240,2.65,2.570302741
Males,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,18,450862,3.99,3.81676407
Males,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,15,448361,3.35,3.158256695
Males,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,12,445888,2.69,2.543995335
Males,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,24,442299,5.43,5.171271106
Males,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,23,442225,5.2,4.969389626
Males,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,20,438892,4.56,4.30546468
Males,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,24,436292,5.5,5.166459074
Males,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,21,434486,4.83,4.581825999
Males,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,27,431988,6.25,5.932472605
Males,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,26,429846,6.05,5.771049729
Males,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,,350,7959502,4.4,.
Females,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,P,407684,.,.
Females,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,P,416581,.,.
Females,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,P,424703,.,.
Females,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,P,430716,.,.
Females,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,P,434280,.,.
Females,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,P,435590,.,.
Females,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,P,435674,.,.
Females,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,P,434688,.,.
Females,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,P,432861,.,.
Females,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,P,430943,.,.
Females,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,P,428800,.,.
Females,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,P,426070,.,.
Females,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,P,428298,.,.
Females,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,10,426312,2.35,2.201289883
Females,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,16,425032,3.76,3.669446174
Females,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,11,423530,2.6,2.474951672
Females,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,P,421572,.,.
Females,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,P,419555,.,.
Females,All Races,Massachusetts,Both,Ages 10 to 19,1999,2016,Suicide Injury,,124,7682889,1.61,.
Males,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,63,746627,8.44,8.476046049
Males,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,44,754464,5.83,5.897049925
Males,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,57,763157,7.47,7.586142461
Males,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,59,768758,7.67,7.795390547
Males,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,51,772240,6.6,6.690961914
Males,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,54,773261,6.98,7.046863242
Males,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,49,770511,6.36,6.312166515
Males,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,58,764872,7.58,7.422846839
Males,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,43,757445,5.68,5.476932305
Males,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,52,747853,6.95,6.652542169
Males,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,54,736184,7.34,7.042650891
Males,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,68,725034,9.38,8.979352878
Males,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,54,709310,7.61,7.373941948
Males,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,64,696570,9.19,8.959044498
Males,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,69,684988,10.07,9.83802652
Males,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,67,675763,9.91,9.726650137
Males,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,68,666906,10.2,9.963880948
Males,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,73,660661,11.05,10.78654968
Males,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,,1047,13174604,7.95,.
Females,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,11,709971,1.55,1.554601527
Females,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,11,716582,1.54,1.55146974
Females,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,15,723851,2.07,2.087097654
Females,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,11,729516,1.51,1.524567197
Females,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,P,732557,.,.
Females,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,17,734107,2.32,2.326880154
Females,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,17,731610,2.32,2.311548553
Females,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,11,726662,1.51,1.496456287
Females,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,15,720155,2.08,2.032794685
Females,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,10,710420,1.41,1.396671533
Females,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,15,700311,2.14,2.079423231
Females,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,16,689780,2.32,2.295609235
Females,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,18,673808,2.67,2.618810529
Females,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,24,662392,3.62,3.55557663
Females,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,20,652767,3.06,3.037930374
Females,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,21,645751,3.25,3.222177791
Females,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,21,638298,3.29,3.234592782
Females,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,22,632603,3.48,3.370320897
Females,All Races,Michigan,Both,Ages 10 to 19,1999,2016,Suicide Injury,,S,12531141,.,.
Males,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,34,381762,8.91,8.890818312
Males,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,28,385428,7.26,7.239963157
Males,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,35,389104,9,8.944152141
Males,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,34,388792,8.75,8.695078551
Males,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,40,387700,10.32,10.251403
Males,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,35,386359,9.06,8.973548145
Males,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,44,382748,11.5,11.35686038
Males,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,29,380723,7.62,7.462397403
Males,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,33,377819,8.73,8.488657671
Males,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,26,375091,6.93,6.768277342
Males,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,34,371790,9.14,8.92950869
Males,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,33,368950,8.94,8.773620487
Males,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,30,368865,8.13,8.028132643
Males,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,40,365750,10.94,10.76703465
Males,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,38,364247,10.43,10.37646819
Males,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,52,364286,14.27,14.27370378
Males,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,40,364277,10.98,10.98184005
Males,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,34,365774,9.3,9.303940778
Males,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,,639,6769465,9.44,.
Females,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,P,363926,.,.
Females,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,P,367088,.,.
Females,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,11,371147,2.96,2.94555939
Females,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,P,370854,.,.
Females,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,P,369816,.,.
Females,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,P,368132,.,.
Females,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,11,364874,3.01,2.938858128
Females,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,P,362498,.,.
Females,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,P,360136,.,.
Females,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,P,357403,.,.
Females,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,P,353903,.,.
Females,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,12,351221,3.42,3.34280875
Females,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,13,352376,3.69,3.669346583
Females,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,P,349880,.,.
Females,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,P,348415,.,.
Females,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,14,349007,4.01,4.005825066
Females,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,P,349509,.,.
Females,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,14,351164,3.99,3.989071978
Females,All Races,Minnesota,Both,Ages 10 to 19,1999,2016,Suicide Injury,,154,6461349,2.38,.
Males,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,18,231237,7.78,7.450582555
Males,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,24,230828,10.4,10.06695569
Males,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,18,228939,7.86,7.687831681
Males,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,25,227247,11,10.89879347
Males,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,13,226643,5.74,5.719953169
Males,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,19,226533,8.39,8.344969487
Males,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,21,225361,9.32,9.220086966
Males,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,12,224111,5.35,5.249188439
Males,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,21,224222,9.37,9.076558398
Males,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,27,223560,12.08,11.65910021
Males,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,13,221997,5.86,5.640169211
Males,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,14,220751,6.34,6.132471566
Males,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,16,217124,7.37,7.330910764
Males,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,P,214133,.,.
Males,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,13,212705,6.11,6.038380177
Males,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,13,211146,6.16,6.118870952
Males,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,22,210094,10.47,10.38908375
Males,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,20,210133,9.52,9.402473567
Males,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,,S,3986764,.,.
Females,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,P,222414,.,.
Females,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,P,222003,.,.
Females,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,P,219514,.,.
Females,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,P,217832,.,.
Females,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,P,217271,.,.
Females,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,P,217499,.,.
Females,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,P,217029,.,.
Females,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,P,216007,.,.
Females,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,P,215475,.,.
Females,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,P,215085,.,.
Females,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,P,213505,.,.
Females,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,P,212117,.,.
Females,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,P,208285,.,.
Females,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,P,205710,.,.
Females,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,P,203878,.,.
Females,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,P,202217,.,.
Females,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,P,201217,.,.
Females,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,P,201403,.,.
Females,All Races,Mississippi,Both,Ages 10 to 19,1999,2016,Suicide Injury,,53,3828461,1.38,.
Males,All Races,Missouri,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,43,421474,10.2,10.14935072
Males,All Races,Missouri,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,42,423622,9.91,9.882837625
Males,All Races,Missouri,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,45,426450,10.55,10.49064718
Males,All Races,Missouri,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,36,427254,8.43,8.39377407
